"Timestamp","id_sourvey","respondent_gender","respondent_birth_year","respondent_education_level","respondent_years_academic_jobs","respondent_particip_local_elections","party","idiological_value"
"2021-02-17 14:04:11",179,"Hombre",2000,"Técnico / Técnico profesional",0,1,"P. UP",NA
"2021-02-17 14:04:11",179,"Hombre",2000,"Técnico / Técnico profesional",0,1,"Opción Ciudadana",NA
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"P. Comunista Colombiano",2
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"FARC partido",2
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"POLO Democrático Alternativo",4
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"MAIS",4
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"Colombia Humana",4
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"ASI",4
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"P. UP",4
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"Opción Ciudadana",4
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"Colombia Justa Libres",5
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"Alizana Verde",5
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"P. Liberal",6
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"P. de la U",7
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"Cambio Radical",8
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"P. Conservador",8
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"MIRA",9
"2021-02-17 14:13:22",180,"Hombre",2000,"Profesional",0,1,"Centro Democrático",9
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"P. Comunista Colombiano",1
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"FARC partido",1
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"ASI",2
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"P. UP",2
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"POLO Democrático Alternativo",3
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"Colombia Humana",3
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"MAIS",4
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"Opción Ciudadana",4
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"Cambio Radical",5
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"P. Conservador",5
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"P. Liberal",5
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"Alizana Verde",5
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"P. de la U",5
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"Centro Democrático",6
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"MIRA",9
"2021-02-17 14:13:44",181,"Hombre",1998,"Bachillerato",4,1,"Colombia Justa Libres",NA
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"P. Comunista Colombiano",1
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"MAIS",1
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"Colombia Humana",1
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"FARC partido",1
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"P. UP",1
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"POLO Democrático Alternativo",2
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"Alizana Verde",2
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"ASI",2
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"Opción Ciudadana",2
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"P. Liberal",3
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"Colombia Justa Libres",4
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"Cambio Radical",4
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"P. Conservador",4
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"MIRA",4
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"Centro Democrático",4
"2021-02-17 14:24:41",182,"Hombre",1999,"Profesional",0,1,"P. de la U",4
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"Colombia Humana",2
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"POLO Democrático Alternativo",3
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"P. de la U",3
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"Alizana Verde",4
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"Opción Ciudadana",5
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"Cambio Radical",6
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"P. Conservador",7
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"MIRA",7
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"Centro Democrático",9
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"Colombia Justa Libres",NA
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"P. Comunista Colombiano",NA
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"P. Liberal",NA
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"MAIS",NA
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"FARC partido",NA
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"ASI",NA
"2021-02-17 14:25:22",183,"Hombre",2001,"Profesional",0,1,"P. UP",NA
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"POLO Democrático Alternativo",1
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"P. Comunista Colombiano",1
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"MAIS",1
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"Colombia Humana",1
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"FARC partido",1
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"P. UP",1
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"Alizana Verde",5
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"P. Liberal",6
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"Cambio Radical",7
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"P. de la U",7
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"P. Conservador",8
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"Centro Democrático",9
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"Colombia Justa Libres",NA
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"MIRA",NA
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"ASI",NA
"2021-02-17 14:32:47",184,"Hombre",2000,"Profesional",0,1,"Opción Ciudadana",NA
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"P. Comunista Colombiano",1
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"FARC partido",1
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"Colombia Humana",2
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"POLO Democrático Alternativo",3
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"MAIS",3
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"ASI",3
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"P. UP",3
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"Alizana Verde",5
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"P. Liberal",6
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"Cambio Radical",7
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"P. de la U",7
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"Colombia Justa Libres",8
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"P. Conservador",8
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"MIRA",8
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"Centro Democrático",9
"2021-02-17 14:36:35",185,"Hombre",2000,"Profesional",0,1,"Opción Ciudadana",NA
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"P. Comunista Colombiano",1
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"FARC partido",1
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"Colombia Humana",2
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"Alizana Verde",2
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"POLO Democrático Alternativo",3
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"MAIS",3
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"ASI",3
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"Cambio Radical",7
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"MIRA",7
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"P. Conservador",8
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"P. Liberal",8
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"Centro Democrático",9
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"P. de la U",9
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"Colombia Justa Libres",NA
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"P. UP",NA
"2021-02-17 14:55:24",186,"Mujer",1997,"Profesional",0,0,"Opción Ciudadana",NA
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"Colombia Humana",1
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"P. Comunista Colombiano",2
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"FARC partido",2
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"Colombia Justa Libres",4
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"P. Liberal",4
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"Cambio Radical",5
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"Alizana Verde",5
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"MIRA",5
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"P. de la U",6
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"POLO Democrático Alternativo",7
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"P. Conservador",8
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"Centro Democrático",9
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"MAIS",NA
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"ASI",NA
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"P. UP",NA
"2021-02-17 14:58:55",187,"Mujer",2001,"Bachillerato",0,1,"Opción Ciudadana",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"Colombia Humana",1
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"FARC partido",3
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"Alizana Verde",4
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"POLO Democrático Alternativo",8
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"Centro Democrático",9
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"Colombia Justa Libres",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"Cambio Radical",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"P. Comunista Colombiano",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"P. Conservador",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"P. Liberal",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"MAIS",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"MIRA",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"ASI",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"P. UP",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"P. de la U",NA
"2021-02-17 15:02:57",188,"Mujer",2000,"Profesional",0,1,"Opción Ciudadana",NA
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"P. Comunista Colombiano",1
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"FARC partido",1
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"P. UP",1
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"POLO Democrático Alternativo",2
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"MAIS",2
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"Colombia Humana",2
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"ASI",2
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"P. Liberal",3
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"Alizana Verde",4
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"MIRA",6
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"Colombia Justa Libres",7
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"Cambio Radical",7
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"P. Conservador",7
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"P. de la U",7
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"Opción Ciudadana",7
"2021-02-17 15:05:23",189,"Hombre",2000,"Profesional",0,1,"Centro Democrático",9
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"Colombia Humana",3
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"POLO Democrático Alternativo",4
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"MAIS",4
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"P. Liberal",5
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"Alizana Verde",5
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"P. Conservador",8
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"Centro Democrático",9
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"Colombia Justa Libres",NA
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"Cambio Radical",NA
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"P. Comunista Colombiano",NA
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"MIRA",NA
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"FARC partido",NA
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"ASI",NA
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"P. UP",NA
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"P. de la U",NA
"2021-02-17 15:08:06",190,"Mujer",1998,"Profesional",1,1,"Opción Ciudadana",NA
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"P. Comunista Colombiano",1
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"MAIS",2
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"FARC partido",2
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"P. UP",2
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"POLO Democrático Alternativo",3
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"Colombia Humana",3
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"ASI",3
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"Alizana Verde",5
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"Cambio Radical",7
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"P. Liberal",7
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"P. de la U",7
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"P. Conservador",8
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"Colombia Justa Libres",9
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"MIRA",9
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"Centro Democrático",9
"2021-02-17 15:13:32",191,"Hombre",1993,"Profesional",3,3,"Opción Ciudadana",9
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"P. Comunista Colombiano",1
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"FARC partido",2
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"MAIS",3
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"Colombia Humana",3
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"ASI",3
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"P. UP",3
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"POLO Democrático Alternativo",4
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"Alizana Verde",4
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"Colombia Justa Libres",6
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"Cambio Radical",6
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"P. Liberal",6
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"P. de la U",6
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"Opción Ciudadana",6
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"P. Conservador",7
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"MIRA",7
"2021-02-17 15:53:19",192,"Hombre",2000,"Profesional",1,1,"Centro Democrático",8
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"Colombia Justa Libres",1
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"P. Comunista Colombiano",1
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"Colombia Humana",1
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"P. UP",2
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"Opción Ciudadana",2
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"MAIS",3
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"FARC partido",3
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"Alizana Verde",5
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"POLO Democrático Alternativo",6
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"P. de la U",6
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"Cambio Radical",7
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"P. Conservador",8
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"P. Liberal",8
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"MIRA",8
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"Centro Democrático",9
"2021-02-17 16:25:57",193,"Hombre",2002,"Bachillerato",2,0,"ASI",NA
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"P. Comunista Colombiano",1
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"FARC partido",1
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"MAIS",2
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"Colombia Humana",2
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"ASI",2
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"P. UP",2
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"POLO Democrático Alternativo",3
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"Alizana Verde",5
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"P. Liberal",6
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"Cambio Radical",7
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"P. de la U",7
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"P. Conservador",8
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"Colombia Justa Libres",9
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"MIRA",9
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"Centro Democrático",9
"2021-02-17 16:43:06",194,"Hombre",2000,"Profesional",0,1,"Opción Ciudadana",NA
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"POLO Democrático Alternativo",2
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"P. Comunista Colombiano",2
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"FARC partido",2
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"Colombia Humana",3
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"P. UP",3
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"MAIS",4
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"P. Liberal",6
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"P. de la U",6
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"Cambio Radical",7
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"Alizana Verde",7
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"Opción Ciudadana",7
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"P. Conservador",8
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"MIRA",8
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"Centro Democrático",9
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"Colombia Justa Libres",NA
"2021-02-17 16:54:10",195,"Hombre",1987,"Maestría",5,4,"ASI",NA
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"POLO Democrático Alternativo",3
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"Colombia Humana",3
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"FARC partido",3
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"MAIS",4
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"P. UP",4
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"Alizana Verde",5
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"P. Liberal",7
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"P. de la U",7
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"Colombia Justa Libres",8
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"Cambio Radical",8
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"MIRA",8
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"P. Conservador",9
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"Centro Democrático",9
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"P. Comunista Colombiano",NA
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"ASI",NA
"2021-02-17 17:36:34",196,"Hombre",1997,"Profesional",0,2,"Opción Ciudadana",NA
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"POLO Democrático Alternativo",1
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"Colombia Justa Libres",1
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"P. Comunista Colombiano",1
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"Colombia Humana",1
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"FARC partido",1
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"ASI",2
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"P. UP",2
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"Opción Ciudadana",2
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"MAIS",3
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"Alizana Verde",4
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"Cambio Radical",5
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"MIRA",5
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"P. Conservador",6
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"P. Liberal",7
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"P. de la U",7
"2021-02-17 17:57:02",197,"Hombre",2001,"Bachillerato",0,0,"Centro Democrático",9
"2021-02-17 18:20:47",198,"Mujer",2000,"Profesional",3,1,"P. Comunista Colombiano",1
"2021-02-17 18:20:47",198,"Mujer",2000,"Profesional",3,1,"FARC partido",1
"2021-02-17 18:20:47",198,"Mujer",2000,"Profesional",3,1,"POLO Democrático Alternativo",5
"2021-02-17 18:20:47",198,"Mujer",2000,"Profesional",3,1,"Alizana Verde",5
"2021-02-17 18:20:47",198,"Mujer",2000,"Profesional",3,1,"P. UP",7
"2021-02-17 18:20:47",198,"Mujer",2000,"Profesional",3,1,"Cambio Radical",8
"2021-02-17 18:20:47",198,"Mujer",2000,"Profesional",3,1,"P. Conservador",9
"2021-02-17 18:20:47",198,"Mujer",2000,"Profesional",3,1,"P. Liberal",9
"2021-02-17 18:20:47",198,"Mujer",2000,"Profesional",3,1,"Centro Democrático",9
"2021-02-17 18:20:47",198,"Mujer",2000,"Profesional",3,1,"Colombia Justa Libres",NA
